"
                            پیرایش مردانه، گریم داماد، گلت، رنگ و انواع حالت مو
                            
",علی فلاح,09307171706,09197171706,منطقه 18,"
                           شهرک ولیعصر، خ بازرگان، روبروی ک رضوانی  پلاک: 201 
                        ",,
"
                            جایگاه کالای بازرگانی
                            
",تقی نصیری شاهان دشتی,55064716-55056686-55334503,,منطقه 16,"
                           میدان شوش، خیابان فدائیان اسلام، پایین بیمارستان مهدیه، مقابل اداره موتوری شهرداری تهران، پلاک338-336 
                        ",,
"
                            فروش انواع نخ، نساجی، p-p، نایلون، پنبه، پلی استر پنبه
                            
",امیر جوزبرکند,55633932-55633945,,منطقه 12,"
                           بازار بزرگ، بازار عباس آباد، بازار دروازه نو، سرای ایوبیان  پلاک: 12 طبقه همکف 
                        ",,
"
                            عرضه انواع گوشت گوسفند، گوساله و گوشت مرغ
                            
",احمد آباده شیرازی,77374385-09126337247,09122720321,منطقه 4,"
                           تهرانپارس، بالاتر از فلکه سوم، خ 212 شرقی، بین کاووسی و گیو  پلاک: 127 
                        ",,
"
                            پرچم مذهبی
                            
",حاجی محمدی,33900509,,منطقه 12,"
                           خ ناصر خسرو جنوبی  پلاک: 32 
                        ",,
"
                            صنایع دستی، عرضه لوازم و ظروف خانگی
                            
",اسفندیار فرزانه,66125884,09353069442,منطقه 6,"
                           خ آزادی، خ جمالزاده شمالی، حد فاصل تقاطع فرصت و نصرت  پلاک: 235 
                        ",,
"
                            عطاری
                            
",رضا کاویانی,44610413,,منطقه 5,"
                           همت، سردارجنگل، روبروی بانک آفرین  پلاک: 21 
                        ",,
"
                            خدمات و تعمیرات تلفن و بی سیم های پاناسونیک
                            
",حمیدرضا سیداحمدی,36612349-33945193,09128939310,منطقه 12,"
                           لاله زار جنوبی پاساژ حضرت ابوالفضل (ع) طبقه اول (بالای همکف)  پلاک: 65 
                        ",,
"
                            موسسه محصولات فرهنگی
                            
",سیاوش رضائی,44253391,,منطقه 2,"
                           ستارخان، بین اسدی وخسرو  پلاک: 1022 
                        ",,
"
                            صحافی
                            
",حمید نجارنیکو,33115243,,منطقه 12,"
                           م بهارستان پاساژ آشتیانی  پلاک: 5 
                        ",,
"
                            انواع آداپتور، ;posکارت خوان دوربین، لپ تاپ، صنعتی، تلفن و...، انواع درایور LED، انواع لوازم برقی روشنایی  ریسه  و غیره 
                            
",اسماعیل هاشم زاده,36059642-36619038,09123791713,منطقه 12,"
                           لاله زارجنوبی  کوچه علیپور پاساژ ممتاز طبقه دوم  پلاک: 3/11 
                        ",دارد,دارد
"
                            بورس انواع لوله های مسی- شاخه ای- کلاف
                            
",حسن تیموری,33935266,,منطقه 12,"
                           سعدی-0بلوک 9 شرقی -جنب هتل الیان  پلاک: 29 
                        ",,
"
                            عرضه کننده لوازم و وسایل خانه  و آشپزخانه و کریستال و بلور و شیشه و پلاستیک
                            
",محمدجواد جهانفر,22864957,,منطقه 4,"
                           شریعتی - ضلع شمال شرقی پل سیدخندان  پلاک: 815 
                        ",,
"
                            ارائه خدمات دندانپزشکی تخصصی و عمومی 
                            
",دکتر منتظری,88321698-88320384,,منطقه 7,"
                           مطهری، بعداز پل مدرس، روبروی خ میرعماد   پلاک: 262 طبقه 1 
                        ",,
"
                            تعمیرات لوازم صوتی 
                            
",سلطان مراد  عزیزآبادی,44239336,,منطقه 2,"
                           ف اول صادقیه خ ستارخان  پاساژ کیش  طبقه زیرهمکف  پلاک: 6 
                        ",,
"
                            عرضه لوازم ظروف خانگی
                            
",محمدعلی برتری پور,55048944-55087892-55356771-55340963,09123135951,منطقه 16,"
                           میدان شوش، خ شهید صابونیان، خ کاخ جوانان، سرای سبز   پلاک: 11 
                        ",,دارد
"
                            بلبرینگ سوزنی، نیدل و رول برینگ و لاینر
                            
",محمد سلطانیه,33115278,09123113058,منطقه 12,"
                           خ امیرکبیر کوچه ناظم الاطباء شمالی پاساژ امام حسین (ع) طبقه همکف  پلاک: 1/2 
                        ",,
"
                            خدمات مسافرت هوایی و قطار 
                            
",خسرو قدرتی,66742339,,منطقه 12,"
                           خ سرهنگ سخایی - نرسیده به خیابان فردوسی - نبش کوچه بهنیا   پلاک: 32 
                        ",,
"
                            ارائه خدمات پستی، بیمه، خدمات درمانی(بیمه سلامت)، خدمات بیمه سامان، همراه اول، رایتل، ایرانسل، ثبت احوال، مالیات بر مشاغل خودرو، پست
                            
",شهاب دکتر آیرملو,22738030-2,09121471512,منطقه 1,"
                           تجریش، م قدس، خ شهید باهنر(نیاوران)  پلاک: 545 طبقه 1 
                        ",,
"
                            تالار پذیرایی
                            
",محمد زناج,66202929-66206262,09126167415,منطقه 18,"
                           شهرک ولیعصر-خ حیدری شمالی-نبش مسلمی 
                        ",,
"
                            تولید و مرکز پخش انواع پاکت
                            
",سیدمحمدجواد مبینی,33945737,09126171392,منطقه 12,"
                           میدان بهارستان، خ ظهیرالاسلام  کوچه امید آزادیخواه   پلاک: 73و75 
                        ",,دارد
"
                            خرید و فروش انواع اجناس قدیمی و آنتیک
                            
",مهدی قطبی,33366097,09191351720,منطقه 14,"
                           پیروزی، انتهای خ زینتی افخم، میدان سرآسیاب، خ کرمان شرقی  پلاک: 34 
                        ",,
"
                            آسایشگاه سالمندان-آسایشگاه عمومی
                            
",,۱۲-  ۲۲۰۷۰۶۹۶,,منطقه 2,"
                           سعادت آباد میدان کاج خ علامه طباطبائی خ ۱۸ متری شرقی    پلاک: 80 
                        ",,
"
                            نمایندگی HTC ، آلکاتل، تکنو، پنتک
                            
",محمود سفار,(شعبه1: 22394636)-(شعبه2: 66645319)-(شعبه3: 66347316)-(خدمات پس از فروش: 85685)-(دفتر مرکزی: 88700700),,منطقه 6,"
                           شعبه1: خ نیاوران، خ دزاشیب، بازار شمرون، طبقه منفی1 شعبه2:یافت آبادشرقی، بازارموبایل ایران، زیرهمکف، پ 230 شعبه3: خ حافظ، پایین تراز بورس، طبقه اول خدمات پس از فروش:خ دکتر بهشتی، بعد از اندیشه، پلاک 68، طبقه اول شرقی دفترمرکزی:انتهای خ دکتر بهشتی، نرسیده به ولیعصر، خ عبادی، چهارراه ناهید، سمت راست، پلاک 37، زنگ 4 یا 5  
                        ",,
"
                            پخش کلیه لوازم ایمنی، دستکش های صنعتی و انواع کلاه
                            
",سیدسهیل راهنما,66348707,,منطقه 12,"
                           خ امام خمینی - نرسیده به حسن آباد  پاساژ رشید3 طبقه زیر  پلاک: 12 
                        ",,
"
                            طرح و اجرای تجهیزات آشپزخانه های صنعتی
                            
",مرتضی هوشی,55081989-09358911526,09126021884,منطقه 15,"
                           خ شوش شرقی، خ شهرزاد جنوبی، روبروی ک عظیمی  پلاک: 511 
                        ",,
"
                            بافندگی
                            
",,88276685,,منطقه 2,"
                           گیشا-نبش کوچه سیزدهم  پلاک: 4/170 طبقه دوم 
                        ",,
"
                            عرضه بهترین ادویه و عرقیجات صادراتی مشاوره و درمان انواع بیماری ها زیر نظر اساتید طب سنتی عرضه فرمول های چاقی و لاغری زیبایی پوست و مو درمان سو مصرف مواد مخدر به دو روش نوین و سنتی
                            
",مانی سعادتی,55481003-55484351-09213767420,09109093445,منطقه 12,"
                           خ وحدت اسلامی، خ فروزش ، پ 28، شعبه 2:خ وحدت اسلامی ، خ فروزش، پ 252 
                        ",,دارد
"
                            واردات، تولید و توزیع تجهیزات و ملزومات مصرفی پزشکی، آزمایشگاهی، بیمارستانی
                            
",موسی امانی,55434042-55434193,09122338368,منطقه 10,"
                           خ نواب ، جنب پل کمیل، مرکز افرا ،  طبقه 1- واحد B9
                        ",,دارد
"
                            شیرینی فروشی  و تولید نان حجیم
                            
",فرهاد ابراهیم پور,33520192 -33520221,09121873981,منطقه 12,"
                           میدان خراسان، خ خراسان  پلاک: 129 
                        ",,
"
                            تعمیرات جیر و چرم و چمدان
                            
",حمید سنجری,44498612,,منطقه 5,"
                           م پونک  پاساژ بوستان - بازارچه یاس - راهروی اردیبهشت 4  پلاک: 92B 
                        ",,
"
                            سیستمهای صوتی وتصویری اتومبیل
                            
",محسن انصاری,66374527-66888200,09121204059,منطقه 11,"
                           خیابان کمالی، بین کمیل و مرتضوی  پلاک: 378 
                        ",,
"
                            گونی فروشی
                            
",عباس عاطف,55635217,,منطقه 12,"
                           بازار، چهارسوق، بازارگونی فروش ها  پلاک: 14 
                        ",,
"
                            تولیدکننده انواع مانکن های ویترینی و فروشگاهی(زنانه، مردانه، بچه گانه)، و تولید و پخش رگال
                            
",حسن پیرحیاتی,66966428-66966417,09121185868,منطقه 11,"
                           خ ولیعصر، بالاتر از چ امیراکرم پاساژ آریا طبقه اول-واحد1 
                        ",,
"
                            قطعات صنعتی
                            
",مهران دلخواهی فر,33901955,,منطقه 12,"
                           اکباتان - روبروی بانک اقتصاد نوین  پلاک: 13 
                        ",,
"
                            پخش انواع قالبهای تفلون سیلیکن، آلومینیوم پلاستیک و استیل و...
                            
",امید نجاتی,33566778-33564791-33554310,09124874188,منطقه 12,"
                           چهارراه سیروس ، خ 15 خرداد شرقی کوچه بینام  پلاک: 2 
                        ",,
"
                            کاموا
                            
",حبیب اله زواره ای,55626729,,منطقه 12,"
                           بازار - سبزه میدان  پاساژ فتوت طبقه اول  پلاک: 6 
                        ",,
"
                            فروش و خدمات ماشین های اداری مدرسه، خدمات 
                            
",ابراهیم  ناثوتی,44047277-8,09126970882,منطقه 5,"
                           صادقیه، خ آیت اله کاشانی، مرکز کامپیوتر یاران طبقه دوم واحد 204 
                        ",دارد,دارد
"
                            فروش تجهیزات آزمایشگاهی 
                            
",,44092043,,منطقه 5,"
                           جنت آباد خ گلستان   پلاک: 5 طبقه 4 
                        ",,
"
                            تولید ، تهیه و توزیع لوازم یدکی لودر و گریدرهای چینی
                            
",نعمت مودت,66694581- 66617694- 66639163,09121799605,منطقه 17,"
                           ابتدای جاده ساوه - روبروی خ تولید دارو - مجتمع تجاری -اداری ربیعی  پلاک: 32 
                        ",,دارد
"
                            - توزیع انواع شیرهای گازی- نمایندگی شیرآلات- پخش انواع قطعات برنجی- توزیع اتصالات گالوانیزه- اتصالات جوشی- توزیع انواع شیرهای صنعتی، فلکه های چدنی، شیرهای پروانه ای- انواع رینگ و فلنچ- پخش کنتورهای آب- پخش انواع پمپ های آبرسانی و ملزومات- محصولات بهداشتی پلاستیکیو .....
                            
",جمشید عفیفی پور,55583901-55583902,,منطقه 12,"
                           خیام شمالی کوچه حمام ملاباشی پاساژ سیدالشهدا طبقه اول  پلاک: 7 
                        ",دارد,دارد
"
                            خدمات آمبولانس ها و فوریتهای پزشکی
                            
",,88800096,,منطقه 6,"
                           انقلاب – نرسیده به خیابان استادنجات الهی (ویلا) - پلاک 836 – ساختمان ایرفرانس - طبقه پنجم 
                        ",,
"
                            تولید و عرضه کننده متنوع ترین محصولات چرمی  
                            
",عباس آراد جم,22603133,09122204490,منطقه 3,"
                           خ شریعتی - روبروی یخچال  پاساژ قلهک  پلاک: 214 
                        ",دارد,دارد
"
                            رادیولوژی -سونوگرافی - ماموگرافی
                            
",دکتر سید فتح اله  موسوی,66409294- 66401129-66475660,,منطقه 11,"
                           خ فلسطین جنوبی-پایین تر از انقلاب -چ شهید روانمهر   پلاک: 4 
                        ",,
"
                            تهیه و پخش مواد لبنی و لبنیات
                            
",امید  عبیری,77077526,09359496258,منطقه 4,"
                           فلکه چهارم تهرانپارس، خ وفادار شرقی ، نبش مظفری(گیو)  پلاک: 1014 
                        ",,
"
                            تولیدکننده انواع ساعتهای دیواری و ساعتهای تبلیغاتی
                            
",محمد انوری,66706719,,منطقه 12,"
                           حافظ، خ سخایی  پلاک: 124 
                        ",,
"
                            بورس انواع کاموا ایرانی و ترکیه ای
                            
",مصطفی حضرتی,55628869,,منطقه 12,"
                           بازار بزرگ سرای توکل  پلاک: 23 
                        ",,
"
                            خدمات آمبولانس ها و فوریتهای پزشکی
                            
",,66436663,,منطقه 6,"
                           بلوار کشاورز- تقاطع جمالزاده- پلاک414-طبقه اول 
                        ",,
"
                            بیمارستان
                            
",, 8895170الی 89,,منطقه 1,"
                           م ولیعصر- بلوار کشاورز-   پلاک: شماره 59 
                        ",,
"
                            تولید و عرضه کننده بهترین لوازم شکار- ماهیگیری
                            
",محمود صبوری,33113702,,منطقه 12,"
                           م امام خیمنی- خ فردوسی جنوبی- مقابل بانک ملی  پلاک: 209 
                        ",,
"
                            حکاکی و قلمزنی انواع فلزات، سفارش طلا و نقره
                            
",رضا وهابی,33977200-33976861,,منطقه 12,"
                           خ لاله زار جنوبی، پایین تر از ک برلن پاساژ طلا  پلاک: 21 
                        ",,
"
                            لبنیات سنتی
                            
",محسن حیدری,44979807,09121999511,منطقه 5,"
                           بلوار فردوس شرق، خ مالکی، جنوبی، نبش رز غربی  پلاک: 12/3 
                        ",,
"
                            تولید و عرضه گل و گیاه
                            
",سیدجلال عجایبی,88062677,,منطقه 6,"
                           یوسف آباد، بین خ 51 و 53، مجتمع تجاری رز  پلاک: 1 طبقه زیرهمکف 
                        ",,
"
                            صنایع دستی - قلم زنی دکوراتیو
                            
",حمیدرضا  مهدی زاده,-,09121342773,منطقه 20,"
                           بزرگراه آزادگان - آهن مکان -فاز سوم غربی   پلاک: 443 
                        ",,
"
                            رنگ سیلر، کیلر، نیم پلی استر، پلی اورتان
                            
",محمدرضا دیاری و موسی خسروآبادی,33281963,09126765461,حومه تهران,"
                           شهرک صنعتی خاوران، سایت درودگران، انتهای بلوط دهم  پلاک: 811E 
                        ",,
"
                            تاکسی سرویس ، پیک موتوری،  ، محدوده فشم، میگون، شمشک
                            
",سیروس سالارکیا,26514747-26512057,09121728795,حومه تهران,"
                           فشم ، میگون، بلوار شاهد، بعد از حسینیه، روبروی مسجد جامع  پلاک: 217 
                        ",,
"
                            کلینیک دامپزشکی شبانه روزی، دامپزشکی، اصلاح و شستشوی حیوانات 
                            
",دکترمنوچهر مهرنور,88735241,09124273157,منطقه 7,"
                           سهروردی شمالی، خ آپادانا، خ عربعلی، بالاتر از ششم،   پلاک: 11 طبقه همکف 
                        ",دارد,دارد
"
                            تهیه و توزیع انواع فولادهای آلیاژی و استنلس استیل
                            
",یوسف فتحی,66675709-66675708-66673870-66673879,,منطقه 17,"
                           جاده قدیم کرج، بازار آهن شادآباد، بلوک 2   پلاک: 31 
                        ",,
"
                            بدلیجات
                            
",امیر حسین کاظمی,-,09359046460,حومه تهران,"
                           رودهن بلوار امام  پاساژ عسگری طبقه پایین انتهای راهری  پلاک: 3/7 
                        ",,
"
                            امور و خدمات پذیرایی 
                            
",حمید  سلیمی,44406668,,منطقه 5,"
                           جنت آباد شمالی - 20 متری گلستان غربی - نبش اول جنوبی   پلاک: 33 
                        ",,
"
                            پایگاه انتقال خون
                            
",,66055009,,منطقه 6,"
                           ميدان آزادي داخل پارک المهدي (عج) جنب ساختمان شهركتاب 
                        ",,
"
                            تاکسی رانی
                            
",,119,,منطقه 5,"
                           بزرگراه ستاری بلوار فردوس غرب انتهای بلوار شقایق جنب ایستگاه متروی ارم سبز داخل پایانه شقایق 
                        ",,
"
                            انواع پمپ، پکیج، شوفاژ، پمپهای خانگی بوستر پمپ های صنعتی، آتش نشانی و اطفا حریق، شیرفلکه وشیر گازی، تصفیه آب، کنتور آب ، لوله های مانیسمان و درزدار، اتصالات جوشی، دنده ای ، لوله های سفید، پلیکا و پلی اتیلن، مخازن پلیمری گالوانیزه دوجداره وکوئل دار
                            
",حسین مختاری,66289542-66289543-66289544-66153293-09359411916,,منطقه 18,"
                           بازار آهن، شاد آباد، بلوار طاووس، مجتمع 17 شهریور، بلوک ج/B پلاک 180 
                        ",,
"
                            ترازو
                            
",مهدی امیری,33822797,,منطقه 15,"
                           افسریه - 15 متری دوم - بین 42و43  پلاک: 772 
                        ",,
"
                            طراحی و ساخت انواع قاب عکس، قاب سه بعدی، پاسپارتو، پازل، شاسی
                            
",نصراله  نیکوکار,22084201-09124869076,,منطقه 2,"
                           سعادت آباد خ علامه طباطبایی شمالی نبش خ هجدهم  پاساژ سهیل  طبقه زیرهمکف واحد9 
                        ",,
"
                            خرید و فروش اتومبیل
                            
",محمدرضا رجبیان,77600212,09123503500,منطقه 7,"
                           خ شریعتی، پایین تر از بهار شیراز  پلاک: 375 طبقه 5 واحد 9 و 10
                        ",,
"
                            یخدان سازی
                            
",غلام رضا کیکاوسی,55624228,09380839963,منطقه 12,"
                           خ پانزده خرداد، بازارآهنگرها کوچه دستجردی (غریبان)  پلاک: 103 
                        ",,
"
                            تدریس آواز ایرانی توسط علی زندوکیلی و سعید شاهری، تدریس آواز(پاپ، کلاسیک، ایرانی)، تدریس کلیه سازها (گیتار، پیانو، ویلن، سنتور، تار، سه تار، کمانچه، تنبک، دف، نی، سنتور، فلوت، سازهای بادی و کلیه سازها) ، تدریس کلیه دروس آهنگسازی با نرم افزار، صدابرداری، میکس و مسترینگ توسط اساتید بنام کشور، صداسازی، سلفژ(ایرانی، پاپ، کلاسیک)، تدریس تخصصی موسیقی کودک(ارف) از سنین 3سال به بالا، تدریس آواز، صداسازی و سلفژ
                            
",آرام سنگلجی,(پیروزی: 33346200) - (صادقیه: 44211713) - (سعادت آباد: 88582960),,منطقه 14,"
                           شعبه پیروزی: خ پیروزی، سه راه سلیمانیه، روبروی پمپ بنزین، ساختمان پویا، پلاک 756، طبقه4  
                        ",دارد,
"
                            تولید انواع لوازم قصابی و چاقو تیغ سبزی چرخ گوشت.قیچی
                            
",ناصر پیمانپور,33177199,,منطقه 14,"
                           پیروزی - خ پرستار جنوبی -نرسیده به چ ائمه اطهار  پلاک: 200 
                        ",,دارد
"
                            مواد شیمیایی - آزمایشگاهی - صنعتی
                            
",ایمان اثنی عشری,33915443-33915550,,منطقه 12,"
                           ناصر خسرو  کوچه خدابنده لو پاساژ اخوت طبقه 2  پلاک: 2/6 
                        ",,
"
                            ملزومات نفت، گاز، پتروشیمی
                            
",سید نصرالدین نامی,33913870,09124174272,منطقه 12,"
                           خ خیام شمالی پاساژ خیام طبقه 4  پلاک: 462 
                        ",,
"
                            مرکز مجاز خرید و فروش اسلحه و مهمات شکاری - لوازم جانبی
                            
",محمدطاهر محرابی,33113339-33112032,09121388882,منطقه 12,"
                           خ فردوسی - مقابل فروشگاه شهر و روستا   پلاک: 217 
                        ",,
"
                            انواع شیرینی و باقلواهای لبنانی
                            
",جواد مهدی و آقای شیخ,22215354-09127052881-09123049824,09123049824-09127052881,منطقه 20,"
                           دولت آباد، بلوار قدس، روبروی رستوران یاسمین شام  پلاک: 73 
                        ",دارد,
"
                            طلق فروشی
                            
",اسماعیل ذکی خانی,33932625,09370054127,منطقه 12,"
                           خ پامنار پاساژ ولیعصر(عج) طبقه زیرهمکف، پلاک 018 
                        ",,
"
                            فروش بهترین برندهای لباس زیر زنانه ایرانی و خارجی (instagram:selenelingerie)
                            
",نسیم  صفری پور نژاد طلب,44289187,09386179921,منطقه 2,"
                           ستارخان - روبروی برق آلستوم -خ صحرایی -میدان صحرایی پاساژ آپادانا - راهروی A  پلاک: 409 
                        ",,
"
                            تهیه و توزیع تجهیزات برق زیمنس آلمان
                            
",امیرهمایون بهزادی,66748867-8,,منطقه 12,"
                           لاله زار نو  پاساژ سبحان  طبقه زیرهمکف  پلاک: 111 
                        ",,
"
                            فروشگاه لوازم یدکی کامیون
                            
",احمد مرزبان,33495994,09125901618,منطقه 15,"
                           خ خاوران، روبروی شهرک کاروان پاساژ قائم  پلاک: 4 
                        ",,
"
                            عرضه تاسیسات حرارتی و برودتی نمایندگی بوتان
                            
",فرید فاطمیان,76244657,09121013830,حومه تهران,"
                           پردیس، فاز2، مجتمع تجاری کوه نور  پلاک: 5 
                        ",,
"
                            طراحی و ساخت تابلوهای LED
                            
",مهدی عابدی,66802885,09126000676,منطقه 18,"
                           شادآباد، خ 17 شهریور، خ سفیدی پور  پلاک: 15 
                        ",,
"
                            عکاسی و فیلمبرداری عروس آتلیه  اختصاصی کودک و اسپرت و بارداری 
                            
",غلامرضا نجفی,55306937,09124766438,منطقه 16,"
                           نازی آباد، خ مدائن پاساژ نگین طبقه بالای همکف  پلاک: 25 
                        ",,
"
                            طراحی و تولید تجهیزات مرغداری 
                            
",مرتضی  رشیدی فر,66433308-09121077240,,منطقه 2,"
                           م توحید -خ توحید   پلاک: 42 
                        ",,
"
                            کادویی، دکوری و تزئینات منزل
                            
",محمدمهدی حاج آخوندیان,22982116,,منطقه 4,"
                           میدان هروی، میدان شریفی، مجتمع تجاری نارین واحد 2
                        ",,
"
                            دندانسازی
                            
",امین آزوغ,88439197,09122988030,منطقه 7,"
                           شریعتی، نبش خ پلیس   پلاک: 639، نيم طبقه اول، واحد 4 
                        ",,دارد
"
                            پارچه مبلی
                            
",احسان جعفرزاده,66142756,09128439403,منطقه 17,"
                           اتوبان سعیدی - یافت آباد شرقی - بازار مبل - خ 12 متری قنات  پلاک: 32 
                        ",,
"
                            پخش جوراب
                            
",داوود طهماسبی,55800083,09123163852,منطقه 12,"
                           بازار بزرگ، بازار آل یاسین پاساژ حمام قبله  پلاک: 17 
                        ",,
"
                            دفتر ازدواج
                            
",مجید محمدرضایی,44466622,09123343123,منطقه 5,"
                           جنت آبادجنوبی ، 35 متری لاله شرقی  پلاک: 116 طبقه اول 
                        ",,
"
                            تولید زیره کفش، پی یو، پی وی سی، پلیمر
                            
",امیر فراهانی,33982524,09123336230,منطقه 12,"
                           خ جمهوری، باغ سپهسالار کوچه امید آزادیخواه پاساژ سجاد طبقه زیرزمین  پلاک: 13 
                        ",,
"
                            انجام کلیه امور پیمان کاری، محوطه سازی، جدول بندی، آسفالت ریزی، فروش و نصب ایزوگام استاندارد با ضمانت شرکتی، تخریب ساختمان کلنگی وبتنی، تخریب داخلی، رفع نقص سازه های بتنی، خرید و فروش، اجاره بالابر، ویبراتور، کمپکتور، بتونیر، اجاره چکش های برقی آلمانی با کارگر و بدون کارگر، اجرای کرگیری، مغزه گیری، سوراخ کاری و برش بتن، مقاوم سازی، کاشت بولت مکانیکی و شیمیایی، نصب پلیت ، فروش چسب بتن
                            
",محمد عباسی خلیلی,55534957-55534955,,منطقه 20,"
                           اتوبان آزادگان، بازار آهن مکان، فاز 5 غربی، پلاک 1316 ـ 1315 
                        ",دارد,
"
                            فروش و عرضه کلیه لوازم و قطعات انواع آسانسور و پله برقی
                            
",حمیدرضا نصیری,77299927-77299289,09121332494,منطقه 4,"
                           تهرانپارس، خ 196 غربی، نبش خ زرین  پلاک: 99 
                        ",,
"
                            بیمارستان
                            
",,55416121,,منطقه 11,"
                           هلال احمر- تقاطع نواب و عباسی 
                        ",,
"
                            میوه فروشی
                            
",مهدی رضایی,22558388,09121447408-09121867688,منطقه 3,"
                           پاسداران، خیابان دولت  پلاک: 380 
                        ",,
"
                            مجری و طراح انواع سیستم های صوتی و تصویری اتومبیل
                            
",امیر صالحی,55429785-55429778,09123839760,منطقه 11,"
                           خیابان قزوین، خیابان عباسی شمالی  پلاک: 362 
                        ",,
"
                            تابلوسازی
                            
",حسین سوری,66279536,,منطقه 18,"
                           خیابان خلیج، نبش کوچه طالقانی، پلاک 359، واحد 1 
                        ",,
"
                            نان و شیرینی و قنادی
                            
",محمد رحمتی,77705100-77705200,09101116007,منطقه 8,"
                           فلکه اول تهرانپارس، ضلع غربی میدان  پلاک: 26 
                        ",,
"
                            داروخانه - روزانه 
                            
",دکتر ژیلا انوری آذری,88272544,,منطقه 2,"
                           گیشا- ابتدای پیروزی شرقی (علیالی)  پلاک: 48 
                        ",,
"
                            سازنده جرثقیل های سقفی-دروازه ای
                            
",خالقی,66393010,,منطقه 18,"
                           شاد آباد-نرسیده به خ فرجی  پلاک: 201 
                        ",,
"
                            لوازم خانگی LG
                            
",مهدی فلسفی,77961353,,منطقه 4,"
                           تهرانپارس م پروین خ 196 شرقی قبل از چ 131 جنب بانک مسکن   پلاک: 426 
                        ",,
"
                            تولید و پخش انواع فیلتر
                            
",اکبر ابداعی,66630528-66630475,09128683237,منطقه 10,"
                           خ قزوین، سه راه آذری، جنب بانک پارسیان  پلاک: 153 
                        ",,
"
                            سبزی خورد کنی - عرضه ترشیجات خانگی - انواع سفارشات از رستورانها و آشپزخانه ها پذیرفته می شود - با سریوس رایگان
                            
",علی فرزانه,22933177,,منطقه 4,"
                           لویزان - خ شهید شاه رضایی - روبروی آژانس شیان  پلاک: 111 
                        ",,
"
                            درب ضد سرقت
                            
",محسن الماسی,44095967,09126214629,منطقه 5,"
                           جنت آبادجنوبی، نرسیده به کاشانی، خ سازمان آب  پلاک: 3 
                        ",دارد,دارد
"
                            دوخت لباس های عصر و شب ، نامزدی، کلی و جزئی
                            
",قهرمان مقدسی,55718903,09125458361,منطقه 17,"
                           امامزاده حسن، خ امین الملک پاساژ امین الملک  طبقه سوم-واحد 5 
                        ",,
"
                            بورس لوازم خیاطی، انواع نخ، زیپ، لایه های خارجی و ایرانی
                            
",مسعود شولانی,55620332,09121750756,منطقه 12,"
                           خ خیام، نرسیده به گلوبندک  پلاک: 763 
                        ",,
"
                            اسباب بازی، پازل، لگو، لوازم التحریر، کتاب کودک و نوجوان و بازی های فکری(6ماه تا 99 سال)
                            
",محمد شهسوار حقیقی,44280255,,منطقه 2,"
                           خ ستارخان، ما بین پل تاج و برق آلستوم پ 624 
                        ",,
"
                            گلدوزی
                            
",محمد جمیلی,33117767,,منطقه 12,"
                           م بهارستان - جنب بانک اقتصاد نوین  پاساژ امیر طبقه 1 
                        ",,
"
                            تاکسی سرویس 
                            
",علیرضا  رستگار پناه,22027490-22024343,09121130245,منطقه 2,"
                           خ ولیعصر - روبروی پارک ملت - برج سایه   پلاک: 18 
                        ",,دارد
"
                            لوازم روشنایی
                            
",عماد رعیت,09109273575-33943499-33917717,,منطقه 12,"
                           سعدی جنوبی - لاله زار جنوبی کوچه بوشهری پاساژ نیروصنعت  پلاک: 3/24 
                        ",,
"
                            تولید و پخش انواع نان های کاک، شیرمال، خرمایی، کره ای، شیری و ...(سوغات شاهرود)
                            
",احسان حسینی,33168277,09124741723,منطقه 14,"
                           پیروزی، خ نبرد شمالی، نبش کوچه فرشباف  پلاک: 5 
                        ",,
"
                            امداد خودرو
                            
",,88612121,,منطقه 3,"
                           تهران - خيابان شيخ بهايي شمالي - پلاك 14 -صندوق پستی : 7519-15875 
                        ",,
"
                            انجام کلیه خدمات فیزیوتراپی
                            
",دکتر سید وحید قیری,77873615,,منطقه 4,"
                           تهرانپارس - نرسیده به فلکه سوم - خ 188 شرقی   پلاک: 122 طبقه همکف 
                        ",,
"
                            کلیه امور چاپ و هدایای تبلیغاتی، مجری انحصاری تولید و پخش عکس متالیک(یک لایه نقره)، با کیفیت بسیار بالا در اندازه های مختلف-چاپ کاشی، لیوان، بشقاب-چاپ بر روی تی شرت، پرچم-تابلو نوری(بک لایت) در اندازه های مختلف، تابلوهای(معرق، فرش، بوم و...)-ساعت های دیواری و رومیزی-هدایای تبلیغاتی
                            
",جعفر ذوالفقاری,66911072-66911073-66595351,09122160195-09121434129,منطقه 11,"
                           م انقلاب، خ کارگرجنوبی پاساژ مهستان، ورودی اول طبقه بالای همکف  پلاک: 27 
                        ",دارد,
"
                            راه و ساختمان، پروژه های عمرانی، طراحی های کامل معماری و اجرا، بازسازی اماکن مسکونی و تجاری
                            
",سیاوش کیارستمی,26514365-26513278,09121027662,حومه تهران,"
                           میگون، ابتدای ورودی میگون، ساختمان 301 ، طبقه همکف، واحد اول غربی 
                        ",,
"
                            صنایع دستی
                            
",بهزاد شریفیان,88762908-88171044,,منطقه 7,"
                           سهروردی شمالی ، بالاتر از بهشتی، سمت راست  پلاک: 493 
                        ",دارد,
"
                            کتاب های لاتین
                            
",فرهاد مفتون,66968871-66968872-66968873,,منطقه 11,"
                           خ انقلاب، نبش 12فروردین  پلاک: 1308 
                        ",دارد,
